"x"	"family"	"TRY30_PhylogeneticGroup.y"	"leafNa"
"7606"	"Peltogyne paniculata"	"Leguminosae"	"Angiosperm"	1.44000000059341
"7611"	"Peltogyne venosa"	"Leguminosae"	"Angiosperm"	2.18000000043383
"7612"	"Peltophorum africanum"	"Leguminosae"	"Angiosperm"	1.9700000004927
"7626"	"Pentaclethra macroloba"	"Leguminosae"	"Angiosperm"	2.30000000014926
"7627"	"Pentaclethra macrophylla"	"Leguminosae"	"Angiosperm"	2.28000000007672
"7629"	"Pentagonia macrophylla"	"Rubiaceae"	"Angiosperm"	1.38999999980179
"7630"	"Pentagonia spathicalyx"	"Rubiaceae"	"Angiosperm"	2.00000000088011
"7631"	"Pentagonia williamsii"	"Rubiaceae"	"Angiosperm"	0.970000000470167
"7632"	"Pentagonia wurdackii"	"Rubiaceae"	"Angiosperm"	1.0750000004519
"7634"	"Pentaplaris huaoranica"	"Malvaceae"	"Angiosperm"	1.59999999960682
"7638"	"Pera bicolor"	"Peraceae"	"Angiosperm"	1.24999999960724
"7640"	"Pera glabrata"	"Peraceae"	"Angiosperm"	1.40999999944999
"7641"	"Perebea angustifolia"	"Moraceae"	"Angiosperm"	1.2150000002521
"7642"	"Perebea guianensis"	"Moraceae"	"Angiosperm"	1.99499999931806
"7643"	"Perebea mollis"	"Moraceae"	"Angiosperm"	2.24000000029804
"7644"	"Perebea tessmannii"	"Moraceae"	"Angiosperm"	2.0400000002935
"7645"	"Perebea xanthochyma"	"Moraceae"	"Angiosperm"	1.4000000005303
"7654"	"Periploca sepium"	"Apocynaceae"	"Angiosperm"	1.29999999939226
"7655"	"Peritoma arborea"	"Cleomaceae"	"Angiosperm"	0.669999999730074
"7658"	"Persea americana"	"Lauraceae"	"Angiosperm"	1.15500000003031
"7659"	"Persea areolatocostae"	"Lauraceae"	"Angiosperm"	1.52999999938135
"7660"	"Persea borbonia"	"Lauraceae"	"Angiosperm"	1.55000000010671
"7666"	"Persea indica"	"Lauraceae"	"Angiosperm"	1.81999999983856
"7668"	"Persea lingue"	"Lauraceae"	"Angiosperm"	1.0499999998221
"7672"	"Persea pseudofasciculata"	"Lauraceae"	"Angiosperm"	1.05999999986859
"7676"	"Persoonia falcata"	"Proteaceae"	"Angiosperm"	1.51000000026148
"7678"	"Persoonia levis"	"Proteaceae"	"Angiosperm"	1.06499999982812
"7679"	"Persoonia linearis"	"Proteaceae"	"Angiosperm"	1.10000000021524
"7685"	"Petalostigma quadriloculare"	"Picrodendraceae"	"Angiosperm"	1.38999999980179
"7686"	"Petersianthus macrocarpus"	"Lecythidaceae"	"Angiosperm"	1.69500000028406
"7696"	"Phellodendron amurense"	"Rutaceae"	"Angiosperm"	0.890000000227797
"7702"	"Philadelphus schrenkii"	"Hydrangeaceae"	"Angiosperm"	0.21000000005558
"7703"	"Philadelphus tenuifolius"	"Hydrangeaceae"	"Angiosperm"	0.520000000211465
"7705"	"Phillyrea angustifolia"	"Oleaceae"	"Angiosperm"	2.46000000013709
"7706"	"Phillyrea latifolia"	"Oleaceae"	"Angiosperm"	1.93000000016059
"7707"	"Phlomis italica"	"Lamiaceae"	"Angiosperm"	2.30000000014926
"7709"	"Phlomis purpurea"	"Lamiaceae"	"Angiosperm"	3.53000000019343
"7710"	"Phoebe bournei"	"Lauraceae"	"Angiosperm"	1.56999999943446
"7715"	"Phoebe puwenensis"	"Lauraceae"	"Angiosperm"	1.17999999943646
"7716"	"Phoebe sheareri"	"Lauraceae"	"Angiosperm"	1.46000000040844
"7717"	"Phoebe sterculioides"	"Lauraceae"	"Angiosperm"	2.27499999908337
"7718"	"Phoebe zhennan"	"Lauraceae"	"Angiosperm"	1.84000000069755
"7719"	"Phoenix canariensis"	"Arecaceae"	"Angiosperm"	3.78000000139294
"7724"	"Photinia beauverdiana"	"Rosaceae"	"Angiosperm"	0.639999999762188
"7725"	"Photinia bodinieri"	"Rosaceae"	"Angiosperm"	0.855000000038797
"7726"	"Photinia davidiana"	"Rosaceae"	"Angiosperm"	2.79999999949276
"7727"	"Photinia glabra"	"Rosaceae"	"Angiosperm"	0.770000000103494
"7728"	"Photinia parvifolia"	"Rosaceae"	"Angiosperm"	0.650000000060095
"7738"	"Phyllanthus attenuatus"	"Phyllanthaceae"	"Angiosperm"	1.0199999996979
"7740"	"Phyllanthus calycinus"	"Phyllanthaceae"	"Angiosperm"	1.46000000040844
"7741"	"Phyllanthus emblica"	"Phyllanthaceae"	"Angiosperm"	1.2200000003109
"7745"	"Phyllanthus reticulatus"	"Phyllanthaceae"	"Angiosperm"	3.52000000137278
"7752"	"Phyllocladus aspleniifolius"	"Podocarpaceae"	"Gymnosperm"	2.76999999944809
"7753"	"Phyllocladus trichomanoides"	"Podocarpaceae"	"Gymnosperm"	2.21499999889893
"7755"	"Phyllostylon rhamnoides"	"Ulmaceae"	"Angiosperm"	3.85999999815979
"7756"	"Phyllota phylicoides"	"Leguminosae"	"Angiosperm"	1.48499999962183
"7757"	"Phyllota remota"	"Leguminosae"	"Angiosperm"	2.55999999874183
"7764"	"Phytelephas tenuicaulis"	"Arecaceae"	"Angiosperm"	1.08999999973725
"7767"	"Picconia excelsa"	"Oleaceae"	"Angiosperm"	2.38000000075355
"7768"	"Picea abies"	"Pinaceae"	"Gymnosperm"	2.87499999928322
"7775"	"Picea engelmannii"	"Pinaceae"	"Gymnosperm"	3.15000000051174
"7776"	"Picea glauca"	"Pinaceae"	"Gymnosperm"	3.01999999883193
"7778"	"Picea jezoensis"	"Pinaceae"	"Gymnosperm"	1.39499999961871
"7779"	"Picea koraiensis"	"Pinaceae"	"Gymnosperm"	2.10000000056831
"7781"	"Picea mariana"	"Pinaceae"	"Gymnosperm"	2.19500000103794
"7789"	"Picea rubens"	"Pinaceae"	"Gymnosperm"	1.05500000007593
"7791"	"Picea sitchensis"	"Pinaceae"	"Gymnosperm"	2.04999999969185
"7798"	"Picramnia juniniana"	"Picramniaceae"	"Angiosperm"	0.859999999771742
"7799"	"Picramnia latifolia"	"Picramniaceae"	"Angiosperm"	1.61999999960425
"7800"	"Picramnia sellowii"	"Picramniaceae"	"Angiosperm"	1.58499999947815
"7802"	"Picrasma quassioides"	"Simaroubaceae"	"Angiosperm"	1.0199999996979
"7804"	"Pieris formosa"	"Ericaceae"	"Angiosperm"	1.1300000003116
"7809"	"Pimelea linifolia"	"Thymelaeaceae"	"Angiosperm"	0.859999999771742
"7810"	"Pimelea microcephala"	"Thymelaeaceae"	"Angiosperm"	2.48999999881323
"7814"	"Pimelodendron amboinicum"	"Euphorbiaceae"	"Angiosperm"	1.32999999968923
"7815"	"Pimelodendron griffithianum"	"Euphorbiaceae"	"Angiosperm"	1.64499999964248
"7816"	"Pimenta dioica"	"Myrtaceae"	"Angiosperm"	1.88999999986477
"7819"	"Pinanga coronata"	"Arecaceae"	"Angiosperm"	0.950000000368173
"7820"	"Pinus albicaulis"	"Pinaceae"	"Gymnosperm"	2.16000000065648
"7821"	"Pinus aristata"	"Pinaceae"	"Gymnosperm"	2.72999999946255
"7822"	"Pinus armandii"	"Pinaceae"	"Gymnosperm"	1.70500000045101
"7825"	"Pinus banksiana"	"Pinaceae"	"Gymnosperm"	1.32000000053027
"7827"	"Pinus bungeana"	"Pinaceae"	"Gymnosperm"	1.61999999960425
"7828"	"Pinus canariensis"	"Pinaceae"	"Gymnosperm"	1.87000000024965
"7833"	"Pinus contorta"	"Pinaceae"	"Gymnosperm"	2.90000000002196
"7836"	"Pinus densiflora"	"Pinaceae"	"Gymnosperm"	2.98999999879624
"7840"	"Pinus edulis"	"Pinaceae"	"Gymnosperm"	2.91999999918184
"7844"	"Pinus flexilis"	"Pinaceae"	"Gymnosperm"	4.10000000118793
"7847"	"Pinus halepensis"	"Pinaceae"	"Gymnosperm"	2.69999999997223
"7851"	"Pinus jeffreyi"	"Pinaceae"	"Gymnosperm"	3.54999999827
"7852"	"Pinus kesiya"	"Pinaceae"	"Gymnosperm"	1.77999999945889
"7853"	"Pinus koraiensis"	"Pinaceae"	"Gymnosperm"	0.989999999854966
"7861"	"Pinus massoniana"	"Pinaceae"	"Gymnosperm"	2.35499999889696
"7863"	"Pinus monophylla"	"Pinaceae"	"Gymnosperm"	6.69999999734063
"7864"	"Pinus monticola"	"Pinaceae"	"Gymnosperm"	2.90499999911724
"7867"	"Pinus nigra"	"Pinaceae"	"Gymnosperm"	2.22999999894738
"7869"	"Pinus palustris"	"Pinaceae"	"Gymnosperm"	3.95000000034353
"7872"	"Pinus peuce"	"Pinaceae"	"Gymnosperm"	2.93499999917802
"7873"	"Pinus pinaster"	"Pinaceae"	"Gymnosperm"	2.79999999949276
"7874"	"Pinus pinea"	"Pinaceae"	"Gymnosperm"	2.79500000109826
"7875"	"Pinus ponderosa"	"Pinaceae"	"Gymnosperm"	3.07000000123075
"7876"	"Pinus pumila"	"Pinaceae"	"Gymnosperm"	2.39000000013523
"7879"	"Pinus radiata"	"Pinaceae"	"Gymnosperm"	1.93000000016059
"7880"	"Pinus resinosa"	"Pinaceae"	"Gymnosperm"	3.09999999847759
"7881"	"Pinus rigida"	"Pinaceae"	"Gymnosperm"	2.36999999965152
"7884"	"Pinus serotina"	"Pinaceae"	"Gymnosperm"	2.28000000007672
"7886"	"Pinus strobiformis"	"Pinaceae"	"Gymnosperm"	2.88999999964066
"7887"	"Pinus strobus"	"Pinaceae"	"Gymnosperm"	2.17000000097136
"7889"	"Pinus sylvestris"	"Pinaceae"	"Gymnosperm"	2.66999999889954
"7890"	"Pinus tabulaeformis"	"Pinaceae"	"Gymnosperm"	2.13500000068194
"7891"	"Pinus tabuliformis"	"Pinaceae"	"Gymnosperm"	2.26999999888018
"7892"	"Pinus taeda"	"Pinaceae"	"Gymnosperm"	2.04999999969185
"7897"	"Pinus uncinata"	"Pinaceae"	"Gymnosperm"	3.15000000051174
"7901"	"Piper aduncum"	"Piperaceae"	"Angiosperm"	1.8099999994973
"7902"	"Piper aequale"	"Piperaceae"	"Angiosperm"	1.22999999952728
"7903"	"Piper amalago"	"Piperaceae"	"Angiosperm"	1.3249999994194
"7904"	"Piper arboreum"	"Piperaceae"	"Angiosperm"	1.37999999976662
"7905"	"Piper augustum"	"Piperaceae"	"Angiosperm"	1.61999999960425
"7906"	"Piper auritum"	"Piperaceae"	"Angiosperm"	1.18999999985311
"7907"	"Piper bellidifolium"	"Piperaceae"	"Angiosperm"	2.01999999916551
"7909"	"Piper colonense"	"Piperaceae"	"Angiosperm"	1.20000000024725
"7910"	"Piper cordulatum"	"Piperaceae"	"Angiosperm"	1.67999999930252
"7911"	"Piper crassinervium"	"Piperaceae"	"Angiosperm"	1.02500000041987
"7912"	"Piper hispidum"	"Piperaceae"	"Angiosperm"	1.09499999970603
"7914"	"Piper lapathifolium"	"Piperaceae"	"Angiosperm"	0.850000000423109
"7917"	"Piper peltatum"	"Piperaceae"	"Angiosperm"	0.925000000434483
"7918"	"Piper reticulatum"	"Piperaceae"	"Angiosperm"	1.44000000059341
"7919"	"Piper sanctum"	"Piperaceae"	"Angiosperm"	1.03999999984059
"7920"	"Piper schiedeanum"	"Piperaceae"	"Angiosperm"	1.26999999940247
"7922"	"Piper umbellatum"	"Piperaceae"	"Angiosperm"	0.964999999655641
"7924"	"Piptadenia obliqua"	"Leguminosae"	"Angiosperm"	1.4499999993729
"7928"	"Piptocarpha rotundifolia"	"Compositae"	"Angiosperm"	3.15000000051174
"7929"	"Pipturus albidus"	"Urticaceae"	"Angiosperm"	0.989999999854966
"7930"	"Pipturus argenteus"	"Urticaceae"	"Angiosperm"	2.23499999985354
"7932"	"Piscidia carthagenensis"	"Leguminosae"	"Angiosperm"	2.54999999956565
"7933"	"Piscidia piscipula"	"Leguminosae"	"Angiosperm"	3.3099999987125
"7934"	"Pisonia aculeata"	"Nyctaginaceae"	"Angiosperm"	1.93000000016059
"7936"	"Pisonia subcordata"	"Nyctaginaceae"	"Angiosperm"	1.11999999965616
"7937"	"Pisonia umbellifera"	"Nyctaginaceae"	"Angiosperm"	2.46000000013709
"7940"	"Pistacia chinensis"	"Anacardiaceae"	"Angiosperm"	0.879999999568699
"7941"	"Pistacia lentiscus"	"Anacardiaceae"	"Angiosperm"	2.2200000002571
"7943"	"Pistacia terebinthus"	"Anacardiaceae"	"Angiosperm"	1.86499999982137
"7945"	"Pistacia weinmanniifolia"	"Anacardiaceae"	"Angiosperm"	1.4499999993729
"7947"	"Pithecellobium dulce"	"Leguminosae"	"Angiosperm"	2.97000000055061
"7948"	"Pittoniotis trichantha"	"Rubiaceae"	"Angiosperm"	1.52000000021556
"7950"	"Pittosporum bicolor"	"Pittosporaceae"	"Angiosperm"	1.63000000029557
"7960"	"Pittosporum tobira"	"Pittosporaceae"	"Angiosperm"	1.02999999975121
"7961"	"Pittosporum undulatum"	"Pittosporaceae"	"Angiosperm"	1.52000000021556
"7970"	"Planchonella sandwicensis"	"Sapotaceae"	"Angiosperm"	2.94499999969505
"7972"	"Planchonia careya"	"Lecythidaceae"	"Angiosperm"	1.59999999960682
"7977"	"Plantago princeps"	"Plantaginaceae"	"Angiosperm"	1.02500000041987
"7980"	"Platanus occidentalis"	"Platanaceae"	"Angiosperm"	1.02999999975121
"7987"	"Platonia insignis"	"Clusiaceae"	"Angiosperm"	2.42999999914353
"7989"	"Platycarya strobilacea"	"Juglandaceae"	"Angiosperm"	1.10000000021524
"7990"	"Platycladus orientalis"	"Cupressaceae"	"Gymnosperm"	2.26500000014723
"7997"	"Platymiscium pinnatum"	"Leguminosae"	"Angiosperm"	1.81500000051398
"7998"	"Platymiscium stipulare"	"Leguminosae"	"Angiosperm"	0.959999999539445
"8002"	"Platypodium elegans"	"Leguminosae"	"Angiosperm"	1.67999999930252
"8004"	"Plectocomia elongata"	"Arecaceae"	"Angiosperm"	1.02999999975121
"8005"	"Plectroniella armata"	"Rubiaceae"	"Angiosperm"	1.4000000005303
"8007"	"Pleuranthodendron lindenii"	"Salicaceae"	"Angiosperm"	1.37999999976662
"8011"	"Pleurothyrium bifidum"	"Lauraceae"	"Angiosperm"	1.73000000084824
"8012"	"Pleurothyrium cuneifolium"	"Lauraceae"	"Angiosperm"	1.67999999930252
"8013"	"Pleurothyrium glabrifolium"	"Lauraceae"	"Angiosperm"	1.61999999960425
"8014"	"Pleurothyrium insigne"	"Lauraceae"	"Angiosperm"	1.44000000059341
"8018"	"Pleurothyrium williamsii"	"Lauraceae"	"Angiosperm"	1.10000000021524
"8019"	"Plinia cauliflora"	"Myrtaceae"	"Angiosperm"	1.08999999973725
"8023"	"Pluchea carolinensis"	"Compositae"	"Angiosperm"	1.0100000001483
"8032"	"Podocarpus cunninghamii"	"Podocarpaceae"	"Gymnosperm"	1.61999999960425
"8035"	"Podocarpus elatus"	"Podocarpaceae"	"Gymnosperm"	1.93000000016059
"8036"	"Podocarpus elongatus"	"Podocarpaceae"	"Gymnosperm"	3.88500000070081
"8041"	"Podocarpus latifolius"	"Podocarpaceae"	"Gymnosperm"	2.95500000041943
"8046"	"Podocarpus nivalis"	"Podocarpaceae"	"Gymnosperm"	2.06000000040893
"8047"	"Podocarpus nubigenus"	"Podocarpaceae"	"Gymnosperm"	1.69000000010988
"8048"	"Podocarpus oleifolius"	"Podocarpaceae"	"Gymnosperm"	2.1850000009886
"8052"	"Podocarpus salignus"	"Podocarpaceae"	"Gymnosperm"	1.65000000014439
"8056"	"Podolobium ilicifolium"	"Leguminosae"	"Angiosperm"	2.22999999894738
"8058"	"Poecilanthe effusa"	"Leguminosae"	"Angiosperm"	1.29999999939226
"8061"	"Pogonophora schomburgkiana"	"Peraceae"	"Angiosperm"	1.5449999994597
"8066"	"Polyalthia cerasoides"	"Annonaceae"	"Angiosperm"	1.53999999934467
"8072"	"Polyalthia longifolia"	"Annonaceae"	"Angiosperm"	1.32999999968923
"8073"	"Polyalthia pendula"	"Annonaceae"	"Angiosperm"	1.81999999983856
"8075"	"Polyalthia simiarum"	"Annonaceae"	"Angiosperm"	1.34999999939204
"8081"	"Polyosma integrifolia"	"Escalloniaceae"	"Angiosperm"	0.939999999735002
"8083"	"Polyscias elegans"	"Araliaceae"	"Angiosperm"	0.865000000043473
"8087"	"Polyscias murrayi"	"Araliaceae"	"Angiosperm"	1.61999999960425
"8090"	"Polyscias sambucifolia"	"Araliaceae"	"Angiosperm"	1.18999999985311
"8092"	"Pongamia pinnata"	"Leguminosae"	"Angiosperm"	1.4000000005303
"8096"	"Populus alba"	"Salicaceae"	"Angiosperm"	2.08000000059649
"8099"	"Populus balsamifera"	"Salicaceae"	"Angiosperm"	1.66999999928413
